>DATE(0/DATE), TIME(1/TIME),LINE_IL1-RMS(4/A),LINE_IL1-Ang(4/Degree),LINE_IL2-RMS(4/A),LINE_IL2-Ang(4/Degree),LINE_IL3-RMS(4/A),LINE_IL3-Ang(4/Degree),LINE_IN-RMS(4/A),LINE_IN-Ang(4/Degree),LINE_UL1-RMS(4/V),LINE_UL1-Ang(4/Degree),LINE_UL2-RMS(4/V),LINE_UL2-Ang(4/Degree),LINE_UL3-RMS(4/V),LINE_UL3-Ang(4/Degree),LINE_UN-RMS(4/V),LINE_UN-Ang(4/Degree),REM_BUS_IL2_D-RMS(4/A),REM_BUS_IL2_D-Ang(4/Degree),REM_BUS_IL3_D-RMS(4/A),REM_BUS_IL3_D-Ang(4/Degree),REM_BUS_IN_D-RMS(4/A),REM_BUS_IN_D-Ang(4/Degree),L3D-IDL1-RMS(4/one),L3D-IDL1-Ang(4/Degree),L3D-IDL2-RMS(4/one),L3D-IDL2-Ang(4/Degree),L3D-IDL3-RMS(4/one),L3D-IDL3-Ang(4/Degree),L3D-IBIAS-RMS(4/A),L3D-IBIAS-Ang(4/Degree),L3D-IDL1MAG-RMS(4/A),L3D-IDL1MAG-Ang(4/Degree),L3D-IDL2MAG-RMS(4/A),L3D-IDL2MAG-Ang(4/Degree),L3D-IDL3MAG-RMS(4/A),L3D-IDL3MAG-Ang(4/Degree),L3D-IDNSMAG-RMS(4/A),L3D-IDNSMAG-Ang(4/Degree)
02/02/2024,00:49:24.840368,27.579,3.833,31.384,238.129,28.460,112.595,2.737,79.418,90544.438,263.896,90328.188,142.865,89990.453,22.996,6153.569,322.066,0.605,247.925,0.848,121.432,1.196,211.751,27.553,3.806,31.405,238.130,28.511,112.597,30.257,60.969,27.920,282.829,30.399,62.430,28.192,6.548,0.000,0.000
02/02/2024,00:49:24.841368,27.836,21.852,31.460,255.871,28.508,130.048,2.717,93.183,90344.836,281.130,89894.656,160.599,90528.008,40.823,6053.438,355.023,0.605,265.925,0.848,139.432,1.196,229.751,27.813,21.826,31.482,255.874,28.560,130.054,30.293,63.761,27.895,279.091,30.438,66.303,28.195,31.552,0.000,0.000
02/02/2024,00:49:24.842368,27.914,39.636,31.482,273.425,28.205,148.178,2.747,109.417,89909.414,298.476,89780.672,178.503,90936.180,58.515,6117.214,14.308,0.605,283.925,0.848,157.432,1.196,247.751,27.904,39.607,31.503,273.427,28.257,148.182,30.337,70.344,27.870,275.338,30.481,71.214,28.198,40.840,0.000,0.000
02/02/2024,00:49:24.843368,28.154,57.499,31.256,290.355,28.014,165.733,2.461,130.781,89297.313,315.936,90246.086,196.502,91231.570,76.092,6156.616,34.251,0.605,301.925,0.848,175.432,1.196,265.751,28.136,57.447,31.278,290.356,28.066,165.738,30.381,75.446,27.845,272.172,30.520,76.049,28.202,50.300,0.000,0.000
02/02/2024,00:49:24.844368,28.185,74.639,31.268,307.395,28.154,183.640,2.565,143.590,88813.063,333.551,90918.055,214.417,91168.664,93.427,6083.489,77.427,0.605,319.925,0.848,193.432,1.196,283.751,28.164,74.606,31.290,307.402,28.205,183.645,30.431,81.229,27.819,269.996,30.564,82.391,28.200,54.975,0.000,0.000
02/02/2024,00:49:24.845368,28.224,92.465,31.183,325.424,28.401,201.624,2.619,163.244,88536.180,351.396,91351.016,232.117,90802.414,110.642,6094.125,118.464,0.605,337.925,0.848,211.432,1.196,301.751,28.203,92.446,31.206,325.429,28.452,201.629,30.481,85.589,27.802,268.954,30.618,87.774,28.202,81.131,0.000,0.000
02/02/2024,00:49:24.846368,28.021,109.500,31.005,343.292,28.621,219.421,2.573,181.560,88759.195,9.370,91696.234,249.744,90250.883,128.030,6168.567,134.530,0.605,355.925,0.848,229.432,1.196,319.751,28.002,109.491,31.027,343.299,28.672,219.427,30.531,90.441,27.786,274.733,30.669,90.764,28.208,92.228,0.000,0.000
02/02/2024,00:49:24.847368,27.946,126.402,30.843,1.187,28.674,237.014,2.629,199.593,89403.625,27.347,91767.961,267.171,89765.438,145.582,6154.762,128.932,0.605,13.925,0.848,247.432,1.196,337.751,27.914,126.388,30.864,1.195,28.724,237.022,30.567,95.567,27.769,280.612,30.702,94.828,28.215,86.544,0.000,0.000
02/02/2024,00:49:24.848368,27.926,144.229,30.925,19.194,28.795,254.848,2.783,217.261,89923.266,45.133,91552.297,284.468,89325.563,163.367,5933.483,93.996,0.605,31.925,0.848,265.432,1.196,355.751,27.899,144.185,30.944,19.201,28.843,254.859,30.595,104.427,27.760,286.453,30.729,103.804,28.222,80.946,0.000,0.000
02/02/2024,00:49:24.849368,27.725,162.198,31.195,37.141,28.835,272.303,2.742,233.414,90310.758,62.784,90965.516,301.854,89235.086,181.283,6156.330,60.840,0.605,49.925,0.848,283.432,1.196,13.751,27.703,162.161,31.215,37.150,28.883,272.322,30.624,115.149,27.744,298.404,30.755,114.637,28.233,76.410,0.000,0.000
02/02/2024,00:49:24.850368,27.698,180.052,31.309,54.750,28.647,288.625,2.795,252.528,90519.242,80.300,90404.227,319.234,89805.516,199.284,6153.056,125.456,0.605,67.925,0.848,301.432,1.196,31.751,27.683,180.018,31.329,54.758,28.694,288.637,30.653,126.002,27.727,304.223,30.783,125.850,28.240,69.741,0.000,0.000
02/02/2024,00:49:24.851368,27.832,198.052,31.307,72.362,28.636,305.773,2.833,267.527,90380.813,97.611,89942.844,336.931,90403.742,217.160,6081.135,168.159,0.605,85.925,0.848,319.432,1.196,49.751,27.803,198.018,31.327,72.371,28.685,305.783,30.682,137.106,27.711,309.309,30.809,136.773,28.242,74.975,0.000,0.000
02/02/2024,00:49:24.852368,28.132,215.966,31.348,90.374,28.512,323.743,2.829,281.152,89975.727,114.893,89710.172,354.807,90844.836,234.863,6060.396,188.962,0.605,103.925,0.848,337.432,1.196,67.751,28.095,215.940,31.368,90.381,28.560,323.756,30.711,148.639,27.702,313.147,30.838,148.697,28.259,88.475,0.000,0.000
02/02/2024,00:49:24.853368,28.295,233.491,31.128,107.425,28.333,341.515,2.796,299.458,89397.578,132.317,90086.195,12.794,91157.047,252.453,6155.618,206.630,0.605,121.925,0.848,355.432,1.196,85.751,28.258,233.476,31.149,107.430,28.382,341.527,30.739,160.911,27.702,323.777,30.867,160.590,28.274,76.066,0.000,0.000
02/02/2024,00:49:24.854368,28.337,250.989,30.896,124.398,28.360,359.392,2.781,314.858,88883.102,149.905,90766.781,30.742,91183.039,269.878,6090.313,245.594,0.605,139.925,0.848,13.432,1.196,103.751,28.293,250.977,30.917,124.407,28.408,359.405,30.761,174.532,27.702,341.777,30.885,173.805,28.283,72.198,0.000,0.000
02/02/2024,00:49:24.855368,28.389,268.720,30.776,141.855,28.353,17.392,2.810,332.554,88543.953,167.714,91247.719,48.482,90871.672,287.084,6039.823,286.758,0.605,157.925,0.848,31.432,1.196,121.751,28.344,268.742,30.798,141.865,28.402,17.406,30.782,191.374,27.702,359.777,30.908,190.617,28.280,78.675,0.000,0.000
02/02/2024,00:49:24.856368,28.267,286.013,30.442,159.653,28.487,35.397,2.789,351.277,88637.555,185.667,91612.117,66.117,90343.844,304.446,6131.245,314.347,0.605,175.925,0.848,49.432,1.196,139.751,28.219,286.040,30.465,159.665,28.535,35.410,30.803,212.396,27.711,17.777,30.914,211.883,28.273,99.816,0.000,0.000
02/02/2024,00:49:24.857368,28.037,303.158,30.308,177.418,28.626,53.178,2.714,9.066,89255.313,203.661,91751.906,83.601,89822.555,321.954,6146.717,312.135,0.605,193.925,0.848,67.432,1.196,157.751,27.992,303.163,30.331,177.432,28.674,53.193,30.796,240.877,27.711,33.145,30.897,232.421,28.273,126.668,0.000,0.000
02/02/2024,00:49:24.858368,27.930,320.559,30.345,195.408,28.751,70.765,2.766,27.621,89806.875,221.489,91594.547,100.886,89402.086,339.693,5954.996,286.661,0.605,211.925,0.848,85.432,1.196,175.751,27.885,320.569,30.370,195.421,28.799,70.779,30.775,253.524,27.702,51.145,30.873,241.021,28.275,144.954,0.000,0.000
02/02/2024,00:49:24.859368,27.685,338.376,30.328,213.389,28.814,88.175,2.792,44.902,90212.477,239.164,91095.195,118.285,89187.961,357.592,6098.849,243.445,0.605,229.925,0.848,103.432,1.196,193.751,27.633,338.382,30.352,213.402,28.862,88.190,30.725,255.794,27.702,76.515,30.826,245.905,28.281,161.599,0.000,0.000
02/02/2024,00:49:24.860368,27.651,356.148,30.534,231.410,28.614,104.612,2.790,61.084,90482.664,256.724,90485.055,135.655,89674.664,15.587,6145.504,289.309,0.605,247.925,0.848,121.432,1.196,211.751,27.589,356.148,30.558,231.424,28.661,104.627,30.682,244.967,27.702,94.515,30.787,243.450,28.287,176.677,0.000,0.000
02/02/2024,00:49:24.861368,27.897,14.144,30.581,248.880,28.665,121.692,2.788,79.272,90403.836,274.056,90000.344,153.280,90279.648,33.503,6092.702,344.026,0.605,265.925,0.848,139.432,1.196,229.751,27.834,14.143,30.605,248.894,28.712,121.705,30.638,244.847,27.702,112.515,30.746,247.182,28.292,194.065,0.000,0.000
02/02/2024,00:49:24.862368,28.099,32.021,30.642,266.659,28.521,139.836,2.759,96.011,90080.391,291.313,89737.625,171.127,90727.227,51.241,6030.683,5.403,0.605,283.925,0.848,157.432,1.196,247.751,28.032,32.019,30.666,266.675,28.569,139.850,30.595,247.676,27.711,130.515,30.707,252.004,28.306,214.901,0.000,0.000
02/02/2024,00:49:24.863368,28.398,49.750,30.519,284.045,28.146,157.531,2.795,111.448,89508.523,308.759,89967.070,189.102,91078.938,68.876,6166.674,22.784,0.605,301.925,0.848,175.432,1.196,265.751,28.331,49.754,30.543,284.058,28.192,157.545,30.559,252.127,27.727,140.532,30.673,258.388,28.310,260.677,0.000,0.000
02/02/2024,00:49:24.864368,28.404,67.034,30.306,301.126,28.031,175.215,2.764,130.735,88962.445,326.289,90636.133,207.079,91185.039,86.335,6110.190,56.090,0.605,319.925,0.848,193.432,1.196,283.751,28.339,67.029,30.331,301.138,28.077,175.229,30.516,259.444,27.744,140.604,30.628,266.092,28.303,292.958,0.000,0.000
02/02/2024,00:49:24.865368,28.485,85.005,30.213,318.541,28.298,193.198,2.608,148.166,88592.898,344.055,91169.469,224.862,90926.375,103.560,6037.994,102.966,0.605,337.925,0.848,211.432,1.196,301.751,28.416,84.991,30.238,318.557,28.345,193.212,30.473,265.018,27.761,132.446,30.584,271.163,28.296,286.278,0.000,0.000
02/02/2024,00:49:24.866368,28.396,102.291,29.823,336.361,28.417,211.075,2.708,163.879,88545.242,1.988,91537.227,242.505,90433.211,120.889,6115.093,136.043,0.605,355.925,0.848,229.432,1.196,319.751,28.332,102.292,29.847,336.377,28.462,211.089,30.430,270.940,27.778,106.471,30.528,276.401,28.284,278.809,0.000,0.000
02/02/2024,00:49:24.867368,28.082,119.166,29.667,354.000,28.468,228.914,2.544,182.547,89112.859,19.989,91746.641,260.053,89923.414,138.365,6147.217,138.431,0.605,13.925,0.848,247.432,1.196,337.751,28.025,119.200,29.693,354.017,28.512,228.931,30.387,277.039,27.786,73.567,30.472,278.382,28.271,253.596,0.000,0.000
02/02/2024,00:49:24.868368,28.063,136.244,29.883,11.969,28.461,246.780,2.517,200.708,89705.039,37.859,91643.289,277.362,89481.664,156.075,5986.460,122.696,0.605,31.925,0.848,265.432,1.196,355.751,28.010,136.289,29.912,11.986,28.506,246.798,30.337,283.180,27.786,72.366,30.423,280.506,28.255,242.889,0.000,0.000
02/02/2024,00:49:24.869368,27.929,154.207,30.142,29.885,28.572,264.807,2.665,218.874,90136.008,55.554,91213.820,294.740,89175.688,173.948,6032.404,60.381,0.605,49.925,0.848,283.432,1.196,13.751,27.879,154.260,30.171,29.901,28.617,264.822,30.286,287.201,27.803,90.366,30.371,284.328,28.242,236.562,0.000,0.000
02/02/2024,00:49:24.870368,27.740,172.058,30.397,47.611,28.450,281.967,2.606,234.435,90434.578,73.139,90588.250,312.096,89527.227,191.928,6148.052,87.087,0.605,67.925,0.848,301.432,1.196,31.751,27.680,172.114,30.424,47.628,28.496,281.983,30.243,290.855,27.803,73.808,30.327,287.442,28.231,240.043,0.000,0.000
02/02/2024,00:49:24.871368,27.859,190.003,30.465,64.992,28.412,299.066,2.580,256.112,90441.734,90.544,90113.523,329.661,90148.281,209.882,6111.209,161.071,0.605,85.925,0.848,319.432,1.196,49.751,27.806,190.056,30.492,65.013,28.458,299.088,30.199,296.140,27.803,91.808,30.286,292.360,28.219,247.347,0.000,0.000
02/02/2024,00:49:24.872368,28.048,207.961,30.531,82.669,28.308,316.949,2.577,275.469,90139.867,107.805,89751.445,347.486,90652.602,227.653,6009.991,183.351,0.605,103.925,0.848,337.432,1.196,67.751,27.999,208.011,30.558,82.695,28.356,316.972,30.162,300.866,27.795,109.808,30.248,298.128,28.209,254.086,0.000,0.000
02/02/2024,00:49:24.873368,28.246,225.751,30.410,100.100,27.904,334.704,2.581,293.817,89605.109,125.182,89847.930,5.435,91005.266,245.287,6165.013,200.657,0.605,121.925,0.848,355.432,1.196,85.751,28.195,225.795,30.436,100.121,27.951,334.732,30.126,307.258,27.795,141.490,30.212,304.052,28.186,262.395,0.000,0.000
02/02/2024,00:49:24.874368,28.356,243.303,30.339,116.874,27.731,352.277,2.498,310.527,89063.227,142.686,90480.563,23.430,91186.742,262.811,6124.762,229.917,0.605,139.925,0.848,13.432,1.196,103.751,28.307,243.349,30.365,116.897,27.781,352.304,30.097,312.991,27.795,159.490,30.184,310.379,28.154,260.156,0.000,0.000
02/02/2024,00:49:24.875368,28.370,260.766,30.497,134.673,27.943,10.230,2.461,325.543,88650.969,160.420,91057.523,41.258,90986.977,280.078,6057.324,277.198,0.605,157.925,0.848,31.432,1.196,121.751,28.321,260.795,30.522,134.695,27.990,10.258,30.082,320.630,27.795,177.490,30.171,318.793,28.132,254.240,0.000,0.000
02/02/2024,00:49:24.876368,28.314,278.641,30.161,152.975,28.255,28.152,2.521,339.910,88506.766,178.327,91441.258,58.920,90547.516,297.361,6102.474,311.833,0.605,175.925,0.848,49.432,1.196,139.751,28.266,278.673,30.187,152.994,28.304,28.180,30.068,333.705,27.795,195.490,30.156,332.559,28.119,258.320,0.000,0.000
02/02/2024,00:49:24.877368,28.134,295.249,29.879,170.619,28.373,45.789,2.536,359.040,88973.711,196.324,91707.844,76.505,89999.711,314.819,6159.928,322.020,0.605,193.925,0.848,67.432,1.196,157.751,28.091,295.321,29.906,170.640,28.425,45.814,30.053,347.801,27.795,213.490,30.134,346.856,28.105,268.465,0.000,0.000
02/02/2024,00:49:24.878368,28.212,312.633,29.980,188.534,28.401,63.511,2.479,17.058,89577.648,214.239,91654.742,93.841,89551.586,332.467,6067.094,308.825,0.605,211.925,0.848,85.432,1.196,175.751,28.166,312.719,30.007,188.556,28.454,63.534,30.039,3.613,27.803,231.490,30.116,1.452,28.088,277.939,0.000,0.000
02/02/2024,00:49:24.879368,28.082,330.790,30.141,206.507,28.503,81.405,2.533,35.583,90033.172,231.968,91318.555,111.199,89194.422,350.316,5977.896,250.533,0.605,229.925,0.848,103.432,1.196,193.751,28.033,330.871,30.169,206.528,28.556,81.422,30.032,22.408,27.828,262.619,30.105,19.877,28.071,285.007,0.000,0.000
02/02/2024,00:49:24.880368,27.726,348.613,30.409,224.354,28.342,98.678,2.527,52.288,90370.234,249.582,90686.711,128.583,89401.023,8.277,6163.061,250.182,0.605,247.925,0.848,121.432,1.196,211.751,27.686,348.688,30.436,224.375,28.395,98.694,30.025,43.087,27.828,324.818,30.098,41.416,28.055,292.712,0.000,0.000
02/02/2024,00:49:24.881368,27.945,6.468,30.552,241.847,28.233,115.182,2.529,71.379,90447.258,267.028,90163.180,146.076,90042.703,26.259,6122.439,334.288,0.605,265.925,0.848,139.432,1.196,229.751,27.906,6.547,30.580,241.869,28.286,115.202,30.025,66.343,27.836,342.818,30.096,65.233,28.033,300.704,0.000,0.000
02/02/2024,00:49:24.882368,27.888,24.420,30.597,259.315,28.223,132.844,2.640,90.817,90210.070,284.268,89779.289,163.855,90538.234,44.056,6024.714,0.453,0.605,283.925,0.848,157.432,1.196,247.751,27.838,24.500,30.625,259.337,28.274,132.863,30.025,84.343,27.820,4.056,30.094,85.598,28.019,304.167,0.000,0.000
02/02/2024,00:49:24.883368,27.971,42.478,30.563,277.003,27.891,150.816,2.564,114.854,89729.516,301.659,89763.570,181.785,90925.797,61.739,6140.896,18.353,0.605,301.925,0.848,175.432,1.196,265.751,27.930,42.569,30.590,277.028,27.943,150.832,30.025,102.343,27.794,24.558,30.094,105.637,28.006,312.587,0.000,0.000
02/02/2024,00:49:24.884368,28.034,60.326,30.464,293.710,27.724,168.395,2.647,127.889,89142.656,319.138,90312.414,199.786,91168.844,79.289,6139.290,41.956,0.605,319.925,0.848,193.432,1.196,283.751,27.995,60.399,30.491,293.729,27.775,168.412,30.025,120.343,27.769,110.282,30.100,123.229,27.991,321.261,0.000,0.000
02/02/2024,00:49:24.885368,28.079,78.048,30.568,311.366,27.815,186.331,2.750,147.496,88703.938,336.809,90944.922,217.663,91037.031,96.592,6063.891,89.027,0.605,337.925,0.848,211.432,1.196,301.751,28.040,78.108,30.596,311.385,27.866,186.348,30.039,138.343,27.744,177.971,30.116,135.450,27.966,327.732,0.000,0.000
02/02/2024,00:49:24.886368,28.082,95.766,30.517,329.591,28.083,204.311,2.644,167.314,88473.453,354.689,91341.484,235.341,90635.734,113.844,6091.156,127.810,0.605,355.925,0.848,229.432,1.196,319.751,28.043,95.822,30.544,329.610,28.134,204.329,30.053,143.776,27.727,196.881,30.150,135.378,27.950,321.164,0.000,0.000
02/02/2024,00:49:24.887368,27.895,113.011,30.430,347.524,28.319,222.051,2.815,184.644,88819.938,12.676,91653.328,252.960,90097.891,131.270,6149.146,141.123,0.605,13.925,0.848,247.432,1.196,337.751,27.861,113.073,30.455,347.544,28.371,222.068,30.075,147.046,27.710,211.019,30.187,89.582,27.943,309.143,0.000,0.000
02/02/2024,00:49:24.888368,27.775,130.219,30.327,5.486,28.308,239.563,2.684,202.328,89440.063,30.627,91663.516,270.347,89640.586,148.880,6104.075,137.090,0.605,31.925,0.848,265.432,1.196,355.751,27.730,130.298,30.352,5.505,28.360,239.578,30.096,127.604,27.702,223.325,30.209,53.562,27.937,311.324,0.000,0.000
02/02/2024,00:49:24.889368,27.673,147.955,30.480,23.504,28.440,257.601,2.668,221.559,89927.672,48.388,91395.102,287.680,89231.180,166.701,5910.388,91.107,0.605,49.925,0.848,283.432,1.196,13.751,27.622,148.008,30.506,23.523,28.492,257.617,30.111,75.360,27.685,237.793,30.226,54.835,27.932,309.323,0.000,0.000
02/02/2024,00:49:24.890368,27.528,165.806,30.734,41.385,28.388,274.948,2.786,239.808,90284.508,66.021,90779.813,305.071,89286.188,184.639,6145.298,61.213,0.605,67.925,0.848,301.432,1.196,31.751,27.472,165.851,30.761,41.403,28.441,274.964,30.125,60.804,27.677,247.897,30.242,61.873,27.929,308.369,0.000,0.000
02/02/2024,00:49:24.891368,27.376,183.726,30.784,58.934,28.249,291.829,2.769,252.117,90433.422,83.514,90263.609,322.506,89885.563,202.637,6122.350,146.939,0.605,85.925,0.848,319.432,1.196,49.751,27.324,183.767,30.812,58.950,28.300,291.835,30.147,57.901,27.652,261.723,30.257,70.024,27.923,315.245,0.000,0.000
02/02/2024,00:49:24.892368,27.633,201.746,30.815,76.738,28.295,309.323,2.769,272.264,90241.852,100.807,89825.961,340.258,90449.523,220.479,6028.753,177.591,0.605,103.925,0.848,337.432,1.196,67.751,27.579,201.787,30.843,76.751,28.346,309.327,30.161,54.510,27.636,267.012,30.272,78.764,27.926,299.068,0.000,0.000
02/02/2024,00:49:24.893368,27.728,219.541,30.823,94.540,28.020,327.450,2.845,290.264,89795.539,118.130,89684.977,358.159,90859.461,238.162,6072.602,196.228,0.605,121.925,0.848,355.432,1.196,85.751,27.668,219.582,30.851,94.555,28.073,327.451,30.176,61.182,27.602,276.655,30.290,87.989,27.934,332.739,0.000,0.000
02/02/2024,00:49:24.894368,27.895,237.368,30.603,111.486,27.861,344.999,2.909,304.156,89228.367,135.580,90156.109,16.156,91136.305,255.736,6112.479,215.690,0.605,139.925,0.848,13.432,1.196,103.751,27.838,237.420,30.631,111.494,27.913,345.005,30.183,68.460,27.577,277.997,30.302,95.121,27.941,3.181,0.000,0.000
02/02/2024,00:49:24.895368,27.974,254.780,30.536,128.705,28.107,2.913,2.961,324.973,88753.656,153.221,90812.914,34.072,91084.625,273.121,6047.940,261.598,0.605,157.925,0.848,31.432,1.196,121.751,27.918,254.817,30.566,128.716,28.156,2.918,30.183,81.030,27.560,283.535,30.304,105.546,27.950,20.144,0.000,0.000
02/02/2024,00:49:24.896368,28.010,272.232,30.490,146.569,28.390,20.888,2.903,346.417,88464.180,171.067,91241.523,51.782,90735.445,290.345,6032.125,299.567,0.605,175.925,0.848,49.432,1.196,139.751,27.955,272.250,30.519,146.583,28.438,20.894,30.190,99.030,27.543,293.217,30.321,122.481,27.957,32.746,0.000,0.000
02/02/2024,00:49:24.897368,27.792,289.504,30.322,164.503,28.472,38.671,2.885,3.274,88680.656,189.038,91581.953,69.418,90196.141,307.748,6117.976,320.154,0.605,193.925,0.848,67.432,1.196,157.751,27.737,289.494,30.349,164.517,28.518,38.677,30.190,111.201,27.526,302.951,30.343,130.647,27.961,45.709,0.000,0.000
02/02/2024,00:49:24.898368,27.602,306.395,30.479,182.414,28.532,56.518,2.848,21.369,89298.984,207.017,91653.602,86.858,89707.133,325.303,6106.563,316.885,0.605,211.925,0.848,85.432,1.196,175.751,27.545,306.378,30.503,182.427,28.578,56.528,30.205,129.201,27.501,312.786,30.367,135.448,27.967,59.675,0.000,0.000
02/02/2024,00:49:24.899368,27.551,323.958,30.895,200.403,28.768,74.314,2.824,40.040,89802.906,224.814,91453.508,104.167,89303.391,343.085,5900.751,285.604,0.605,229.925,0.848,103.432,1.196,193.751,27.502,323.933,30.917,200.416,28.815,74.324,30.241,136.818,27.467,318.097,30.403,136.365,27.978,70.949,0.000,0.000
02/02/2024,00:49:24.900368,27.272,341.868,31.255,218.128,28.799,91.264,2.824,58.681,90181.391,242.479,90896.977,121.587,89193.961,1.007,6098.658,242.750,0.605,247.925,0.848,121.432,1.196,211.751,27.226,341.858,31.278,218.143,28.845,91.274,30.284,120.188,27.451,315.335,30.443,116.648,27.994,77.002,0.000,0.000
02/02/2024,00:49:24.901368,27.167,359.666,31.369,235.623,28.625,107.790,2.824,76.257,90395.992,260.016,90326.938,138.986,89763.219,19.008,6100.009,310.041,0.605,265.925,0.848,139.432,1.196,229.751,27.112,359.657,31.392,235.637,28.672,107.796,30.321,78.267,27.409,320.384,30.482,77.280,28.008,79.011,0.000,0.000
02/02/2024,00:49:24.902368,27.490,17.665,31.479,253.293,28.676,125.114,2.723,92.348,90259.930,277.319,89868.094,156.675,90325.344,36.885,6022.056,352.810,0.605,283.925,0.848,157.432,1.196,247.751,27.445,17.656,31.503,253.306,28.725,125.124,30.364,61.339,27.392,285.602,30.525,58.844,28.026,83.370,0.000,0.000
02/02/2024,00:49:24.903368,27.552,35.440,31.526,270.719,28.483,143.259,2.723,104.821,89895.828,294.632,89663.305,174.550,90743.133,54.607,6002.995,12.594,0.605,301.925,0.848,175.432,1.196,265.751,27.510,35.423,31.549,270.733,28.532,143.275,30.408,54.604,27.367,274.535,30.570,54.026,28.049,85.473,0.000,0.000
02/02/2024,00:49:24.904368,27.865,53.346,31.285,288.011,28.119,160.903,2.614,122.821,89312.797,312.100,89998.648,192.538,91063.938,72.226,6096.459,30.151,0.605,319.925,0.848,193.432,1.196,283.751,27.818,53.324,31.308,288.031,28.166,160.918,30.452,55.664,27.367,253.797,30.609,54.815,28.063,83.507,0.000,0.000
02/02/2024,00:49:24.905368,27.865,70.390,31.184,304.765,28.204,178.651,2.609,138.385,88813.484,329.678,90669.391,210.493,91091.078,89.645,6031.167,68.307,0.605,337.925,0.848,211.432,1.196,301.751,27.818,70.380,31.206,304.787,28.251,178.666,30.480,59.863,27.367,271.797,30.638,60.610,28.076,90.639,0.000,0.000
02/02/2024,00:49:24.906368,27.936,88.390,31.080,322.524,28.456,196.655,2.676,156.302,88497.211,347.490,91145.914,228.239,90787.828,106.877,5991.472,110.282,0.605,355.925,0.848,229.432,1.196,319.751,27.890,88.380,31.103,322.543,28.504,196.669,30.509,69.228,27.367,289.797,30.664,69.869,28.089,98.084,0.000,0.000
02/02/2024,00:49:24.907368,27.767,105.446,30.847,340.352,28.613,214.501,2.547,175.088,88562.406,5.445,91492.836,245.879,90272.961,124.250,6074.586,135.310,0.605,13.925,0.848,247.432,1.196,337.751,27.720,105.414,30.873,340.374,28.659,214.515,30.531,78.534,27.367,307.797,30.682,79.924,28.096,106.672,0.000,0.000
02/02/2024,00:49:24.908368,27.609,122.157,30.788,358.184,28.737,232.262,2.531,192.846,89165.992,23.442,91635.383,263.392,89790.625,141.770,6086.726,134.795,0.605,31.925,0.848,265.432,1.196,355.751,27.564,122.111,30.813,358.208,28.783,232.278,30.552,89.915,27.359,325.797,30.702,92.258,28.111,119.100,0.000,0.000
02/02/2024,00:49:24.909368,27.663,139.725,30.866,16.180,28.770,249.871,2.712,210.961,89704.711,41.275,91485.227,280.702,89361.305,159.526,5891.569,119.134,0.605,49.925,0.848,283.432,1.196,13.751,27.624,139.679,30.890,16.204,28.815,249.890,30.566,101.209,27.359,335.701,30.718,103.887,28.124,125.332,0.000,0.000
02/02/2024,00:49:24.910368,27.467,157.823,31.168,34.139,28.856,267.740,2.641,227.194,90108.148,58.960,90986.234,298.106,89138.969,177.422,6029.279,68.769,0.605,67.925,0.848,301.432,1.196,31.751,27.433,157.789,31.191,34.163,28.902,267.760,30.588,114.775,27.359,353.701,30.737,116.701,28.141,133.113,0.000,0.000
02/02/2024,00:49:24.911368,27.373,175.642,31.319,51.751,28.699,284.337,2.674,247.047,90361.609,76.522,90404.828,315.475,89600.125,195.416,6080.595,116.753,0.605,85.925,0.848,319.432,1.196,49.751,27.332,175.611,31.341,51.777,28.744,284.362,30.610,126.332,27.359,11.701,30.762,129.212,28.158,136.708,0.000,0.000
02/02/2024,00:49:24.912368,27.378,193.627,31.380,69.292,28.801,301.565,2.668,261.982,90300.430,93.899,89956.508,333.117,90196.883,213.338,6033.786,169.563,0.605,103.925,0.848,337.432,1.196,67.751,27.332,193.595,31.401,69.322,28.848,301.593,30.631,138.199,27.342,29.701,30.789,140.131,28.177,137.156,0.000,0.000
02/02/2024,00:49:24.913368,27.711,211.624,31.460,86.969,28.786,319.853,2.615,281.451,89960.281,111.187,89655.805,350.973,90659.484,231.083,5953.774,189.726,0.605,121.925,0.848,355.432,1.196,85.751,27.669,211.595,31.481,87.002,28.832,319.883,30.668,150.598,27.342,71.428,30.819,150.881,28.211,127.648,0.000,0.000
02/02/2024,00:49:24.914368,27.809,229.188,31.242,104.139,28.546,337.820,2.543,301.615,89411.156,128.606,89877.305,8.944,90986.695,248.705,6091.740,206.320,0.605,139.925,0.848,13.432,1.196,103.751,27.764,229.152,31.262,104.173,28.593,337.848,30.704,159.945,27.342,89.428,30.848,161.264,28.241,69.164,0.000,0.000
02/02/2024,00:49:24.915368,27.844,246.928,31.060,120.832,28.378,355.613,2.533,313.165,88903.352,146.159,90530.938,26.923,91095.391,266.197,6038.137,240.320,0.605,157.925,0.848,31.432,1.196,121.751,27.800,246.897,31.080,120.863,28.429,355.642,30.725,169.550,27.334,107.428,30.874,172.717,28.252,51.313,0.000,0.000
02/02/2024,00:49:24.916368,27.881,264.740,30.975,138.385,28.419,13.588,2.559,330.879,88526.656,163.940,91049.258,44.712,90844.375,283.449,5970.064,281.584,0.605,175.925,0.848,49.432,1.196,139.751,27.836,264.703,30.994,138.414,28.467,13.618,30.746,184.010,27.325,144.483,30.897,187.574,28.251,60.414,0.000,0.000
